device_eui;tijdstip;beweging
7CC6C42900010064;2022062809;8
7CC6C42900010064;2022062810;2
7CC6C42900010064;2022062811;5
7CC6C42900010064;2022062812;0
7CC6C42900010064;2022062813;9
7CC6C42900010064;2022062814;0
7CC6C42900010064;2022062815;10
7CC6C42900010064;2022062816;6
7CC6C42900010064;2022062817;7
7CC6C42900010064;2022062818;11
7CC6C42900010064;2022062819;5
7CC6C42900010064;2022062820;7
7CC6C42900010064;2022062821;0
7CC6C42900010064;2022062822;12
7CC6C42900010064;2022062823;10
7CC6C42900010064;2022062900;1
7CC6C42900010064;2022062901;4
7CC6C42900010064;2022062902;7
7CC6C42900010064;2022062903;5
7CC6C42900010064;2022062904;3
7CC6C42900010064;2022062905;5
7CC6C42900010064;2022062906;2
7CC6C42900010064;2022062907;10
7CC6C42900010064;2022062908;16
7CC6C42900010064;2022062909;9
7CC6C42900010064;2022062910;10
7CC6C42900010064;2022062911;4
7CC6C42900010064;2022062912;13
7CC6C42900010064;2022062913;3
7CC6C42900010064;2022062914;3
7CC6C42900010064;2022062915;0
7CC6C42900010064;2022062916;3
7CC6C42900010064;2022062917;8
7CC6C42900010064;2022062918;0
7CC6C42900010064;2022062919;2
7CC6C42900010064;2022062920;8
7CC6C42900010064;2022062921;5
7CC6C42900010064;2022062922;12
7CC6C42900010064;2022062923;3
7CC6C42900010064;2022063000;4
7CC6C42900010064;2022063001;6
7CC6C42900010064;2022063002;2
7CC6C42900010064;2022063003;6
7CC6C42900010064;2022063004;3
7CC6C42900010064;2022063005;6
7CC6C42900010064;2022063006;8
7CC6C42900010064;2022063007;4
7CC6C42900010064;2022063008;13
7CC6C42900010064;2022063009;5
7CC6C42900010064;2022063010;12
7CC6C42900010064;2022063011;0
7CC6C42900010064;2022063012;0
7CC6C42900010064;2022063013;0
7CC6C42900010064;2022063014;20
7CC6C42900010064;2022063015;32
7CC6C42900010064;2022063016;12
7CC6C42900010064;2022063017;21
7CC6C42900010064;2022063018;9
7CC6C42900010064;2022063019;3
7CC6C42900010064;2022063020;10
7CC6C42900010064;2022063021;0
7CC6C42900010064;2022063022;14
7CC6C42900010064;2022063023;7
7CC6C42900010064;2022070100;8
7CC6C42900010064;2022070101;4
7CC6C42900010064;2022070102;5
7CC6C42900010064;2022070103;6
7CC6C42900010064;2022070104;2
7CC6C42900010064;2022070105;2
7CC6C42900010064;2022070106;3
7CC6C42900010064;2022070107;4
7CC6C42900010064;2022070108;12
7CC6C42900010064;2022070109;9
7CC6C42900010064;2022070110;4
7CC6C42900010064;2022070203;70
7CC6C42900010064;2022070204;6
7CC6C42900010064;2022070205;0
7CC6C42900010064;2022070206;13
7CC6C42900010064;2022070207;9
7CC6C42900010064;2022070208;6
7CC6C42900010064;2022070209;13
7CC6C42900010064;2022070210;8
7CC6C42900010064;2022070211;1
7CC6C42900010064;2022070212;0
7CC6C42900010064;2022070213;0
7CC6C42900010064;2022070214;40
7CC6C42900010064;2022070215;15
7CC6C42900010064;2022070216;5
7CC6C42900010064;2022070217;12
7CC6C42900010064;2022070218;2
7CC6C42900010064;2022070219;4
7CC6C42900010064;2022070220;13
7CC6C42900010064;2022070221;0
7CC6C42900010064;2022070222;4
7CC6C42900010064;2022070223;14
7CC6C42900010064;2022070300;1
7CC6C42900010064;2022070301;8
7CC6C42900010064;2022070302;19
7CC6C42900010064;2022070303;7
7CC6C42900010064;2022070304;0
7CC6C42900010064;2022070305;6
7CC6C42900010064;2022070306;2
7CC6C42900010064;2022070307;2
7CC6C42900010064;2022070308;16
7CC6C42900010064;2022070309;22
7CC6C42900010064;2022070310;6
7CC6C42900010064;2022070311;6
7CC6C42900010064;2022070312;10
7CC6C42900010064;2022070313;5
7CC6C42900010064;2022070314;12
7CC6C42900010064;2022070315;0
7CC6C42900010064;2022070316;0
7CC6C42900010064;2022070317;5
7CC6C42900010064;2022070318;8
7CC6C42900010064;2022070319;4
7CC6C42900010064;2022070320;7
7CC6C42900010064;2022070321;7
7CC6C42900010064;2022070322;3
7CC6C42900010064;2022070323;12
7CC6C42900010064;2022070400;4
7CC6C42900010064;2022070401;4
7CC6C42900010064;2022070402;4
7CC6C42900010064;2022070403;1
7CC6C42900010064;2022070404;2
7CC6C42900010064;2022070405;2
7CC6C42900010064;2022070406;6
7CC6C42900010064;2022070407;3
7CC6C42900010064;2022070408;4
7CC6C42900010064;2022070409;11
7CC6C42900010064;2022070410;23
7CC6C42900010064;2022070411;13
7CC6C42900010064;2022070412;0
7CC6C42900010064;2022070413;8
7CC6C42900010064;2022070414;0
7CC6C42900010064;2022070415;10
7CC6C42900010064;2022070416;6
7CC6C42900010064;2022070417;0
7CC6C42900010064;2022070418;0
7CC6C42900010064;2022070419;8
7CC6C42900010064;2022070420;3
7CC6C42900010064;2022070421;0
7CC6C42900010064;2022070422;18
7CC6C42900010064;2022070423;17
7CC6C42900010064;2022070500;2
7CC6C42900010064;2022070501;1
7CC6C42900010064;2022070502;5
7CC6C42900010064;2022070503;3
7CC6C42900010064;2022070504;13
7CC6C42900010064;2022070505;12
7CC6C42900010064;2022070506;2
7CC6C42900010064;2022070507;1
7CC6C42900010064;2022070508;15
7CC6C42900010064;2022070509;13
7CC6C42900010064;2022070510;11
7CC6C42900010064;2022070511;12
7CC6C42900010064;2022070512;6
7CC6C42900010064;2022070513;0
7CC6C42900010064;2022070514;0
7CC6C42900010064;2022070515;0
7CC6C42900010064;2022070516;15
7CC6C42900010064;2022070517;7
7CC6C42900010064;2022070518;0
7CC6C42900010064;2022070519;0
7CC6C42900010064;2022070520;14
7CC6C42900010064;2022070521;0
7CC6C42900010064;2022070522;10
7CC6C42900010064;2022070523;8
7CC6C42900010064;2022070600;3
7CC6C42900010064;2022070601;3
7CC6C42900010064;2022070602;8
7CC6C42900010064;2022070603;3
7CC6C42900010064;2022070604;5
7CC6C42900010064;2022070605;3
7CC6C42900010064;2022070606;2
7CC6C42900010064;2022070607;10
7CC6C42900010064;2022070608;16
7CC6C42900010064;2022070609;1
7CC6C42900010064;2022070610;5
7CC6C42900010064;2022070611;7
7CC6C42900010064;2022070612;0
7CC6C42900010064;2022070613;0
7CC6C42900010064;2022070614;0
7CC6C42900010064;2022070615;0
7CC6C42900010064;2022070616;19
7CC6C42900010064;2022070617;12
7CC6C42900010064;2022070618;0
7CC6C42900010064;2022070619;7
7CC6C42900010064;2022070620;0
7CC6C42900010064;2022070621;0
7CC6C42900010064;2022070622;0
7CC6C42900010064;2022070623;18
7CC6C42900010064;2022070700;5
7CC6C42900010064;2022070701;1
7CC6C42900010064;2022070702;5
7CC6C42900010064;2022070703;2
7CC6C42900010064;2022070704;10
7CC6C42900010064;2022070705;3
7CC6C42900010064;2022070706;6
7CC6C42900010064;2022070707;9
7CC6C42900010064;2022070708;10
7CC6C42900010064;2022070709;9
7CC6C42900010064;2022070710;6
7CC6C42900010064;2022070711;6
7CC6C42900010064;2022070712;10
7CC6C42900010064;2022070713;7
7CC6C42900010064;2022070714;15
7CC6C42900010064;2022070715;0
7CC6C42900010064;2022070716;0
7CC6C42900010064;2022070717;8
7CC6C42900010064;2022070718;9
7CC6C42900010064;2022070719;6
7CC6C42900010064;2022070720;11
7CC6C42900010064;2022070721;0
7CC6C42900010064;2022070722;11
7CC6C42900010064;2022070723;27
7CC6C42900010064;2022070800;1
7CC6C42900010064;2022070801;6
7CC6C42900010064;2022070802;8
7CC6C42900010064;2022070803;9
7CC6C42900010064;2022070804;4
7CC6C42900010064;2022070805;1
7CC6C42900010064;2022070806;10
7CC6C42900010064;2022070807;8
7CC6C42900010064;2022070808;3
7CC6C42900010064;2022070809;12
7CC6C42900010064;2022070810;12
7CC6C42900010064;2022070811;18
7CC6C42900010064;2022070812;0
7CC6C42900010064;2022070813;0
7CC6C42900010064;2022070814;0
7CC6C42900010064;2022070815;0
7CC6C42900010064;2022070816;17
7CC6C42900010064;2022070817;9
7CC6C42900010064;2022070818;13
7CC6C42900010064;2022070819;0
7CC6C42900010064;2022070820;0
7CC6C42900010064;2022070821;16
7CC6C42900010064;2022070822;27
7CC6C42900010064;2022070823;3
7CC6C42900010064;2022070900;10
7CC6C42900010064;2022070901;11
7CC6C42900010064;2022070902;2
7CC6C42900010064;2022070903;3
7CC6C42900010064;2022070904;5
7CC6C42900010064;2022070905;2
7CC6C42900010064;2022070906;5
7CC6C42900010064;2022070907;11
7CC6C42900010064;2022070908;19
7CC6C42900010064;2022070909;15
7CC6C42900010064;2022070910;0
7CC6C42900010064;2022070911;0
7CC6C42900010064;2022070912;0
7CC6C42900010064;2022070913;8
7CC6C42900010064;2022070914;0
7CC6C42900010064;2022070915;0
7CC6C42900010064;2022070916;0
7CC6C42900010064;2022070917;16
7CC6C42900010064;2022070918;22
7CC6C42900010064;2022070919;6
7CC6C42900010064;2022070920;0
7CC6C42900010064;2022070921;6
7CC6C42900010064;2022070922;11
7CC6C42900010064;2022070923;3
7CC6C42900010064;2022071000;6
7CC6C42900010064;2022071001;5
7CC6C42900010064;2022071002;16
7CC6C42900010064;2022071003;5
7CC6C42900010064;2022071004;4
7CC6C42900010064;2022071005;2
7CC6C42900010064;2022071006;9
7CC6C42900010064;2022071007;2
7CC6C42900010064;2022071008;6
7CC6C42900010064;2022071009;23
7CC6C42900010064;2022071010;9
7CC6C42900010064;2022071011;17
7CC6C42900010064;2022071012;8
7CC6C42900010064;2022071013;9
7CC6C42900010064;2022071014;0
7CC6C42900010064;2022071015;5
7CC6C42900010064;2022071016;12
7CC6C42900010064;2022071017;2
7CC6C42900010064;2022071018;3
7CC6C42900010064;2022071019;8
7CC6C42900010064;2022071020;9
7CC6C42900010064;2022071021;0
7CC6C42900010064;2022071022;21
7CC6C42900010064;2022071023;2
7CC6C42900010064;2022071100;10
7CC6C42900010064;2022071101;9
7CC6C42900010064;2022071102;1
7CC6C42900010064;2022071103;3
7CC6C42900010064;2022071104;2
7CC6C42900010064;2022071105;0
7CC6C42900010064;2022071106;1
7CC6C42900010064;2022071107;6
7CC6C42900010064;2022071108;10
7CC6C42900010064;2022071109;11
7CC6C42900010064;2022071110;16
7CC6C42900010064;2022071111;3
7CC6C42900010064;2022071112;0
7CC6C42900010064;2022071113;0
7CC6C42900010064;2022071114;9
7CC6C42900010064;2022071115;0
7CC6C42900010064;2022071116;0
7CC6C42900010064;2022071117;0
7CC6C42900010064;2022071118;15
7CC6C42900010064;2022071119;3
7CC6C42900010064;2022071120;9
7CC6C42900010064;2022071121;0
7CC6C42900010064;2022071122;17
7CC6C42900010064;2022071123;11
7CC6C42900010064;2022071200;4
7CC6C42900010064;2022071201;4
7CC6C42900010064;2022071202;2
7CC6C42900010064;2022071203;6
7CC6C42900010064;2022071204;5
7CC6C42900010064;2022071205;0
7CC6C42900010064;2022071206;3
7CC6C42900010064;2022071207;9
7CC6C42900010064;2022071208;19
7CC6C42900010064;2022071209;7
7CC6C42900010064;2022071210;14
7CC6C42900010064;2022071211;10
7CC6C42900010064;2022071212;18
7CC6C42900010064;2022071213;2
7CC6C42900010064;2022071214;0
7CC6C42900010064;2022071215;0
7CC6C42900010064;2022071216;0
7CC6C42900010064;2022071217;10
7CC6C42900010064;2022071218;17
7CC6C42900010064;2022071219;8
7CC6C42900010064;2022071220;0
7CC6C42900010064;2022071221;7
7CC6C42900010064;2022071222;0
7CC6C42900010064;2022071223;15
7CC6C42900010064;2022071300;4
7CC6C42900010064;2022071301;9
7CC6C42900010064;2022071302;6
7CC6C42900010064;2022071303;10
7CC6C42900010064;2022071304;12
7CC6C42900010064;2022071305;6
7CC6C42900010064;2022071306;1
7CC6C42900010064;2022071307;2
7CC6C42900010064;2022071308;1
7CC6C42900010064;2022071309;33
7CC6C42900010064;2022071310;10
7CC6C42900010064;2022071311;9
7CC6C42900010064;2022071312;3
7CC6C42900010064;2022071313;0
7CC6C42900010064;2022071314;10
7CC6C42900010064;2022071315;22
7CC6C42900010064;2022071316;0
7CC6C42900010064;2022071317;3
7CC6C42900010064;2022071318;13
7CC6C42900010064;2022071319;5
7CC6C42900010064;2022071320;3
7CC6C42900010064;2022071321;5
7CC6C42900010064;2022071322;0
7CC6C42900010064;2022071323;15
7CC6C42900010064;2022071400;9
7CC6C42900010064;2022071401;1
7CC6C42900010064;2022071402;5
7CC6C42900010064;2022071403;15
7CC6C42900010064;2022071404;10
7CC6C42900010064;2022071405;4
7CC6C42900010064;2022071406;6
7CC6C42900010064;2022071407;3
7CC6C42900010064;2022071408;7
7CC6C42900010064;2022071409;10
7CC6C42900010064;2022071410;6
7CC6C42900010064;2022071411;16
7CC6C42900010064;2022071412;9
7CC6C42900010064;2022071413;18
7CC6C42900010064;2022071414;0
7CC6C42900010064;2022071415;10
7CC6C42900010064;2022071416;33
7CC6C42900010064;2022071417;2
7CC6C42900010064;2022071418;1
7CC6C42900010064;2022071419;0
7CC6C42900010064;2022071420;3
7CC6C42900010064;2022071421;4
7CC6C42900010064;2022071422;0
7CC6C42900010064;2022071423;18
7CC6C42900010064;2022071500;5
7CC6C42900010064;2022071501;6
7CC6C42900010064;2022071502;10
7CC6C42900010064;2022071503;1
7CC6C42900010064;2022071504;2
7CC6C42900010064;2022071505;4
7CC6C42900010064;2022071506;3
7CC6C42900010064;2022071507;6
7CC6C42900010064;2022071508;12
7CC6C42900010064;2022071509;37
7CC6C42900010064;2022071510;33
7CC6C42900010064;2022071511;10
7CC6C42900010064;2022071512;16
7CC6C42900010064;2022071513;17
7CC6C42900010064;2022071514;8
7CC6C42900010064;2022071515;18
7CC6C42900010064;2022071516;3
7CC6C42900010064;2022071517;0
7CC6C42900010064;2022071518;0
7CC6C42900010064;2022071519;0
7CC6C42900010064;2022071520;0
7CC6C42900010064;2022071521;2
7CC6C42900010064;2022071522;0
7CC6C42900010064;2022071523;0
7CC6C42900010064;2022071600;0
7CC6C42900010064;2022071601;0
7CC6C42900010064;2022071602;0
7CC6C42900010064;2022071603;0
7CC6C42900010064;2022071604;0
7CC6C42900010064;2022071605;0
7CC6C42900010064;2022071606;0
7CC6C42900010064;2022071607;0
7CC6C42900010064;2022071608;0
7CC6C42900010064;2022071609;0
7CC6C42900010064;2022071610;34
7CC6C42900010064;2022071611;0
7CC6C42900010064;2022071612;2
7CC6C42900010064;2022071613;0
7CC6C42900010064;2022071614;7
7CC6C42900010064;2022071615;7
7CC6C42900010064;2022071616;4
7CC6C42900010064;2022071617;0
7CC6C42900010064;2022071618;0
7CC6C42900010064;2022071619;0
7CC6C42900010064;2022071620;24
7CC6C42900010064;2022071621;16
7CC6C42900010064;2022071622;8
7CC6C42900010064;2022071623;32
7CC6C42900010064;2022071700;4
7CC6C42900010064;2022071701;4
7CC6C42900010064;2022071702;2
7CC6C42900010064;2022071703;7
7CC6C42900010064;2022071704;7
7CC6C42900010064;2022071705;5
7CC6C42900010064;2022071706;19
7CC6C42900010064;2022071707;8
7CC6C42900010064;2022071708;2
7CC6C42900010064;2022071709;20
7CC6C42900010064;2022071710;6
7CC6C42900010064;2022071711;24
7CC6C42900010064;2022071712;10
7CC6C42900010064;2022071713;2
7CC6C42900010064;2022071714;6
7CC6C42900010064;2022071715;2
7CC6C42900010064;2022071716;24
7CC6C42900010064;2022071717;0
7CC6C42900010064;2022071718;0
7CC6C42900010064;2022071719;6
7CC6C42900010064;2022071720;17
7CC6C42900010064;2022071721;3
7CC6C42900010064;2022071722;5
7CC6C42900010064;2022071723;19
7CC6C42900010064;2022071800;8
7CC6C42900010064;2022071801;11
7CC6C42900010064;2022071802;5
7CC6C42900010064;2022071803;3
7CC6C42900010064;2022071804;6
7CC6C42900010064;2022071805;5
7CC6C42900010064;2022071806;9
7CC6C42900010064;2022071807;3
7CC6C42900010064;2022071808;28
7CC6C42900010064;2022071809;15
7CC6C42900010064;2022071810;26
7CC6C42900010064;2022071811;0
7CC6C42900010064;2022071812;0
7CC6C42900010064;2022071813;13
7CC6C42900010064;2022071814;0
7CC6C42900010064;2022071815;0
7CC6C42900010064;2022071816;0
7CC6C42900010064;2022071817;18
7CC6C42900010064;2022071818;14
7CC6C42900010064;2022071819;4
7CC6C42900010064;2022071820;8
7CC6C42900010064;2022071821;5
7CC6C42900010064;2022071822;1
7CC6C42900010064;2022071823;21
7CC6C42900010064;2022071900;20
7CC6C42900010064;2022071901;14
7CC6C42900010064;2022071902;5
7CC6C42900010064;2022071903;7
7CC6C42900010064;2022071904;2
7CC6C42900010064;2022071905;8
7CC6C42900010064;2022071906;4
7CC6C42900010064;2022071907;6
7CC6C42900010064;2022071908;18
7CC6C42900010064;2022071909;9
7CC6C42900010064;2022071910;5
7CC6C42900010064;2022071911;7
7CC6C42900010064;2022071912;10
7CC6C42900010064;2022071913;11
7CC6C42900010064;2022071914;11
7CC6C42900010064;2022071915;31
7CC6C42900010064;2022071916;0
7CC6C42900010064;2022071917;0
7CC6C42900010064;2022071918;0
7CC6C42900010064;2022071919;0
7CC6C42900010064;2022071920;0
7CC6C42900010064;2022071921;18
7CC6C42900010064;2022071922;12
7CC6C42900010064;2022071923;0
7CC6C42900010064;2022072000;4
7CC6C42900010064;2022072001;31
7CC6C42900010064;2022072002;13
7CC6C42900010064;2022072003;14
7CC6C42900010064;2022072004;9
7CC6C42900010064;2022072005;3
7CC6C42900010064;2022072006;2
7CC6C42900010064;2022072007;8
7CC6C42900010064;2022072008;7
7CC6C42900010064;2022072009;8
7CC6C42900010064;2022072010;18
7CC6C42900010064;2022072011;7
7CC6C42900010064;2022072012;4
7CC6C42900010064;2022072013;6
7CC6C42900010064;2022072014;2
7CC6C42900010064;2022072015;5
7CC6C42900010064;2022072016;36
7CC6C42900010064;2022072017;9
7CC6C42900010064;2022072018;0
7CC6C42900010064;2022072019;6
7CC6C42900010064;2022072020;17
7CC6C42900010064;2022072021;0
7CC6C42900010064;2022072022;5
7CC6C42900010064;2022072023;28
7CC6C42900010064;2022072100;31
7CC6C42900010064;2022072101;21
7CC6C42900010064;2022072102;33
7CC6C42900010064;2022072103;17
7CC6C42900010064;2022072104;2
7CC6C42900010064;2022072105;7
7CC6C42900010064;2022072106;14
7CC6C42900010064;2022072107;12
7CC6C42900010064;2022072108;10
7CC6C42900010064;2022072109;20
7CC6C42900010064;2022072110;29
7CC6C42900010064;2022072111;9
7CC6C42900010064;2022072112;0
7CC6C42900010064;2022072113;0
7CC6C42900010064;2022072114;12
7CC6C42900010064;2022072115;0
7CC6C42900010064;2022072116;0
7CC6C42900010064;2022072117;0
7CC6C42900010064;2022072118;0
7CC6C42900010064;2022072119;0
7CC6C42900010064;2022072120;5
7CC6C42900010064;2022072121;17
7CC6C42900010064;2022072122;2
7CC6C42900010064;2022072123;26
7CC6C42900010064;2022072200;23
7CC6C42900010064;2022072201;24
7CC6C42900010064;2022072202;11
7CC6C42900010064;2022072203;6
7CC6C42900010064;2022072204;5
7CC6C42900010064;2022072205;14
7CC6C42900010064;2022072206;3
7CC6C42900010064;2022072207;26
7CC6C42900010064;2022072208;18
7CC6C42900010064;2022072209;0
7CC6C42900010064;2022072210;0
7CC6C42900010064;2022072211;0
7CC6C42900010064;2022072212;0
7CC6C42900010064;2022072213;11
7CC6C42900010064;2022072214;0
7CC6C42900010064;2022072215;1
7CC6C42900010064;2022072216;0
7CC6C42900010064;2022072217;0
7CC6C42900010064;2022072218;1
7CC6C42900010064;2022072219;10
7CC6C42900010064;2022072220;2
7CC6C42900010064;2022072221;42
7CC6C42900010064;2022072222;1
7CC6C42900010064;2022072223;4
7CC6C42900010064;2022072300;28
7CC6C42900010064;2022072301;27
7CC6C42900010064;2022072302;24
7CC6C42900010064;2022072303;29
7CC6C42900010064;2022072304;7
7CC6C42900010064;2022072305;4
7CC6C42900010064;2022072306;5
7CC6C42900010064;2022072307;5
7CC6C42900010064;2022072308;2
7CC6C42900010064;2022072309;10
7CC6C42900010064;2022072310;21
7CC6C42900010064;2022072311;4
7CC6C42900010064;2022072312;6
7CC6C42900010064;2022072313;22
7CC6C42900010064;2022072314;35
7CC6C42900010064;2022072315;17
7CC6C42900010064;2022072316;0
7CC6C42900010064;2022072317;0
7CC6C42900010064;2022072318;0
7CC6C42900010064;2022072319;0
7CC6C42900010064;2022072320;0
7CC6C42900010064;2022072321;3
7CC6C42900010064;2022072322;9
7CC6C42900010064;2022072323;36
7CC6C42900010064;2022072400;7
7CC6C42900010064;2022072401;4
7CC6C42900010064;2022072402;28
7CC6C42900010064;2022072403;29
7CC6C42900010064;2022072404;9
7CC6C42900010064;2022072405;7
7CC6C42900010064;2022072406;3
7CC6C42900010064;2022072407;8
7CC6C42900010064;2022072408;4
7CC6C42900010064;2022072409;4
7CC6C42900010064;2022072410;13
7CC6C42900010064;2022072411;7
7CC6C42900010064;2022072412;7
7CC6C42900010064;2022072413;7
7CC6C42900010064;2022072414;24
7CC6C42900010064;2022072415;15
7CC6C42900010064;2022072416;6
7CC6C42900010064;2022072417;18
7CC6C42900010064;2022072418;10
7CC6C42900010064;2022072419;6
7CC6C42900010064;2022072420;14
7CC6C42900010064;2022072421;4
7CC6C42900010064;2022072422;7
7CC6C42900010064;2022072423;1
7CC6C42900010064;2022072500;3
7CC6C42900010064;2022072501;26
7CC6C42900010064;2022072502;13
7CC6C42900010064;2022072503;14
7CC6C42900010064;2022072504;16
7CC6C42900010064;2022072505;15
7CC6C42900010064;2022072506;21
7CC6C42900010064;2022072507;5
7CC6C42900010064;2022072508;7
7CC6C42900010064;2022072509;25
7CC6C42900010064;2022072510;10
7CC6C42900010064;2022072511;24
7CC6C42900010064;2022072512;3
7CC6C42900010064;2022072513;11
7CC6C42900010064;2022072514;0
7CC6C42900010064;2022072515;0
7CC6C42900010064;2022072516;0
7CC6C42900010064;2022072517;13
7CC6C42900010064;2022072518;25
7CC6C42900010064;2022072519;22
7CC6C42900010064;2022072520;18
7CC6C42900010064;2022072521;3
7CC6C42900010064;2022072522;15
7CC6C42900010064;2022072523;0
7CC6C42900010064;2022072600;15
7CC6C42900010064;2022072601;20
7CC6C42900010064;2022072602;32
7CC6C42900010064;2022072603;21
7CC6C42900010064;2022072604;24
7CC6C42900010064;2022072605;17
7CC6C42900010064;2022072606;8
7CC6C42900010064;2022072607;3
7CC6C42900010064;2022072608;8
7CC6C42900010064;2022072609;5
7CC6C42900010064;2022072610;21
7CC6C42900010064;2022072611;14
7CC6C42900010064;2022072612;28
7CC6C42900010064;2022072613;43
7CC6C42900010064;2022072614;10
7CC6C42900010064;2022072615;37
7CC6C42900010064;2022072616;0
7CC6C42900010064;2022072617;39
7CC6C42900010064;2022072618;2
7CC6C42900010064;2022072619;0
7CC6C42900010064;2022072620;0
7CC6C42900010064;2022080117;0
7CC6C42900010064;2022080118;0
7CC6C42900010064;2022080119;0
7CC6C42900010064;2022080120;0
7CC6C42900010064;2022080121;0
7CC6C42900010064;2022080122;15
7CC6C42900010064;2022080123;32
7CC6C42900010064;2022080200;4
7CC6C42900010064;2022080201;10
7CC6C42900010064;2022080202;3
7CC6C42900010064;2022080203;8
7CC6C42900010064;2022080204;2
7CC6C42900010064;2022080205;3
7CC6C42900010064;2022080206;7
7CC6C42900010064;2022080207;10
7CC6C42900010064;2022080208;12
7CC6C42900010064;2022080209;25
7CC6C42900010064;2022080210;17
7CC6C42900010064;2022080211;34
7CC6C42900010064;2022080212;25
7CC6C42900010064;2022080213;12
7CC6C42900010064;2022080214;1
7CC6C42900010064;2022080215;3
7CC6C42900010064;2022080216;0
7CC6C42900010064;2022080217;0
7CC6C42900010064;2022080218;5
7CC6C42900010064;2022080219;45
7CC6C42900010064;2022080220;35
7CC6C42900010064;2022080221;22
7CC6C42900010064;2022080222;34
7CC6C42900010064;2022080223;35
7CC6C42900010064;2022080300;7
7CC6C42900010064;2022080301;7
7CC6C42900010064;2022080302;3
7CC6C42900010064;2022080303;3
7CC6C42900010064;2022080304;7
7CC6C42900010064;2022080305;26
7CC6C42900010064;2022080306;9
7CC6C42900010064;2022080307;0
7CC6C42900010064;2022080308;0
7CC6C42900010064;2022080309;0
7CC6C42900010064;2022080310;0
7CC6C42900010064;2022080311;0
7CC6C42900010064;2022080312;0
7CC6C42900010064;2022080313;0
7CC6C42900010064;2022080314;8
7CC6C42900010064;2022080315;2
7CC6C42900010064;2022080316;0
7CC6C42900010064;2022080317;0
7CC6C42900010064;2022080318;17
7CC6C42900010064;2022080319;39
7CC6C42900010064;2022080320;34
7CC6C42900010064;2022080321;0
7CC6C42900010064;2022080322;0
7CC6C42900010064;2022080323;23
7CC6C42900010064;2022080400;2
7CC6C42900010064;2022080401;3
7CC6C42900010064;2022080402;5
7CC6C42900010064;2022080403;4
7CC6C42900010064;2022080404;6
7CC6C42900010064;2022080405;2
7CC6C42900010064;2022080406;6
7CC6C42900010064;2022080407;3
7CC6C42900010064;2022080408;19
7CC6C42900010064;2022080409;41
7CC6C42900010064;2022080410;21
7CC6C42900010064;2022080411;59
7CC6C42900010064;2022080412;34
7CC6C42900010064;2022080413;6
7CC6C42900010064;2022080414;12
7CC6C42900010064;2022080415;25
7CC6C42900010064;2022080416;16
7CC6C42900010064;2022080417;1
7CC6C42900010064;2022080418;0
7CC6C42900010064;2022080419;2
7CC6C42900010064;2022080420;2
7CC6C42900010064;2022080421;2
7CC6C42900010064;2022080422;24
7CC6C42900010064;2022080423;18
7CC6C42900010064;2022080500;0
7CC6C42900010064;2022080501;4
7CC6C42900010064;2022080502;7
7CC6C42900010064;2022080503;2
7CC6C42900010064;2022080504;14
7CC6C42900010064;2022080505;15
7CC6C42900010064;2022080506;12
7CC6C42900010064;2022080507;9
7CC6C42900010064;2022080508;17
7CC6C42900010064;2022080509;20
7CC6C42900010064;2022080510;8
7CC6C42900010064;2022080511;4
7CC6C42900010064;2022080512;7
7CC6C42900010064;2022080513;10
7CC6C42900010064;2022080514;16
7CC6C42900010064;2022080515;2
7CC6C42900010064;2022080516;6
7CC6C42900010064;2022080517;5
7CC6C42900010064;2022080518;19
7CC6C42900010064;2022080519;11
7CC6C42900010064;2022080520;14
7CC6C42900010064;2022080521;0
7CC6C42900010064;2022080522;0
7CC6C42900010064;2022080523;0
7CC6C42900010064;2022080600;13
7CC6C42900010064;2022080601;1
7CC6C42900010064;2022080602;4
7CC6C42900010064;2022080603;6
7CC6C42900010064;2022080604;1
7CC6C42900010064;2022080605;2
7CC6C42900010064;2022080606;2
7CC6C42900010064;2022080607;15
7CC6C42900010064;2022080608;27
7CC6C42900010064;2022080609;12
7CC6C42900010064;2022080610;12
7CC6C42900010064;2022080611;12
7CC6C42900010064;2022080612;0
7CC6C42900010064;2022080613;0
7CC6C42900010064;2022080614;0
7CC6C42900010064;2022080615;0
7CC6C42900010064;2022080616;6
7CC6C42900010064;2022080617;35
7CC6C42900010064;2022080618;26
7CC6C42900010064;2022080619;10
7CC6C42900010064;2022080620;2
7CC6C42900010064;2022080621;6
7CC6C42900010064;2022080622;36
7CC6C42900010064;2022080623;27
7CC6C42900010064;2022080700;8
7CC6C42900010064;2022080701;1
7CC6C42900010064;2022080702;4
7CC6C42900010064;2022080703;1
7CC6C42900010064;2022080704;7
7CC6C42900010064;2022080705;4
7CC6C42900010064;2022080706;3
7CC6C42900010064;2022080707;7
7CC6C42900010064;2022080708;15
7CC6C42900010064;2022080709;0
7CC6C42900010064;2022080710;6
7CC6C42900010064;2022080711;11
7CC6C42900010064;2022080712;0
7CC6C42900010064;2022080713;0
7CC6C42900010064;2022080714;9
7CC6C42900010064;2022080715;6
7CC6C42900010064;2022080716;2
7CC6C42900010064;2022080717;14
7CC6C42900010064;2022080718;21
7CC6C42900010064;2022080719;15
7CC6C42900010064;2022080720;4
7CC6C42900010064;2022080721;0
7CC6C42900010064;2022080722;0
7CC6C42900010064;2022080723;0
7CC6C42900010064;2022080800;6
7CC6C42900010064;2022080801;12
7CC6C42900010064;2022080802;2
