device_eui;tijdstip;verbruik
7CC6C40800001286;2022112216;108
7CC6C40800001286;2022112217;531
7CC6C40800001286;2022112218;365
7CC6C40800001286;2022112219;307
7CC6C40800001286;2022112220;304
7CC6C40800001286;2022112221;299
7CC6C40800001286;2022112222;300
7CC6C40800001286;2022112223;302
7CC6C40800001286;2022112300;298
7CC6C40800001286;2022112301;288
7CC6C40800001286;2022112302;286
7CC6C40800001286;2022112303;284
7CC6C40800001286;2022112304;291
7CC6C40800001286;2022112305;289
7CC6C40800001286;2022112306;288
7CC6C40800001286;2022112307;288
7CC6C40800001286;2022112308;296
7CC6C40800001286;2022112309;299
7CC6C40800001286;2022112310;312
7CC6C40800001286;2022112311;317
7CC6C40800001286;2022112312;309
7CC6C40800001286;2022112313;265
7CC6C40800001286;2022112314;319
7CC6C40800001286;2022112315;315
7CC6C40800001286;2022112316;307
7CC6C40800001286;2022112317;304
7CC6C40800001286;2022112318;302
7CC6C40800001286;2022112319;303
7CC6C40800001286;2022112320;255
7CC6C40800001286;2022112321;353
7CC6C40800001286;2022112322;298
7CC6C40800001286;2022112323;299
7CC6C40800001286;2022112400;301
7CC6C40800001286;2022112401;303
7CC6C40800001286;2022112402;303
7CC6C40800001286;2022112403;303
7CC6C40800001286;2022112404;284
7CC6C40800001286;2022112405;240
7CC6C40800001286;2022112407;632
7CC6C40800001286;2022112408;299
7CC6C40800001286;2022112409;300
7CC6C40800001286;2022112410;309
7CC6C40800001286;2022112411;315
7CC6C40800001286;2022112412;320
7CC6C40800001286;2022112413;273
7CC6C40800001286;2022112414;214
7CC6C40800001286;2022112415;53
7CC6C40800001286;2022112417;894
7CC6C40800001286;2022112418;305
7CC6C40800001286;2022112419;305
7CC6C40800001286;2022112420;304
7CC6C40800001286;2022112421;304
7CC6C40800001286;2022112422;303
7CC6C40800001286;2022112423;303
7CC6C40800001286;2022112500;303
7CC6C40800001286;2022112501;302
7CC6C40800001286;2022112502;301
7CC6C40800001286;2022112503;301
7CC6C40800001286;2022112504;298
7CC6C40800001286;2022112505;302
7CC6C40800001286;2022112506;302
7CC6C40800001286;2022112507;300
7CC6C40800001286;2022112508;307
7CC6C40800001286;2022112509;321
7CC6C40800001286;2022112510;323
7CC6C40800001286;2022112511;323
7CC6C40800001286;2022112512;321
7CC6C40800001286;2022112513;268
7CC6C40800001286;2022112514;374
7CC6C40800001286;2022112515;324
7CC6C40800001286;2022112516;313
7CC6C40800001286;2022112517;305
7CC6C40800001286;2022112518;303
7CC6C40800001286;2022112519;303
7CC6C40800001286;2022112520;302
7CC6C40800001286;2022112521;302
7CC6C40800001286;2022112522;301
7CC6C40800001286;2022112523;299
7CC6C40800001286;2022112600;301
7CC6C40800001286;2022112601;298
7CC6C40800001286;2022112602;295
7CC6C40800001286;2022112603;291
7CC6C40800001293;2022071917;1133
7CC6C40800001293;2022071918;5
7CC6C40800001293;2022071919;6
7CC6C40800001293;2022071920;6
7CC6C40800001293;2022071921;175
7CC6C40800001293;2022071922;331
7CC6C40800001293;2022071923;106
7CC6C40800001293;2022072000;102
7CC6C40800001293;2022072001;724
7CC6C40800001293;2022072002;652
7CC6C40800001293;2022072003;598
7CC6C40800001293;2022072004;597
7CC6C40800001293;2022072005;358
7CC6C40800001293;2022072006;363
7CC6C40800001293;2022072007;345
7CC6C40800001293;2022072008;506
7CC6C40800001293;2022072009;550
7CC6C40800001293;2022072010;638
7CC6C40800001293;2022072011;619
7CC6C40800001293;2022072012;642
7CC6C40800001293;2022072013;720
7CC6C40800001293;2022072014;702
7CC6C40800001293;2022072015;721
7CC6C40800001293;2022072016;816
7CC6C40800001293;2022072017;818
7CC6C40800001293;2022072018;751
7CC6C40800001293;2022072019;611
7CC6C40800001293;2022072020;567
7CC6C40800001293;2022072021;657
7CC6C40800001293;2022072022;446
7CC6C40800001293;2022072023;660
7CC6C40800001293;2022072100;589
7CC6C40800001293;2022072101;588
7CC6C40800001293;2022072102;603
7CC6C40800001293;2022072103;440
7CC6C40800001293;2022072104;534
7CC6C40800001293;2022072105;443
7CC6C40800001293;2022072106;323
7CC6C40800001293;2022072107;268
7CC6C40800001293;2022072108;406
7CC6C40800001293;2022072109;600
7CC6C40800001293;2022072110;705
7CC6C40800001293;2022072111;29
7CC6C40800001293;2022072112;6
7CC6C40800001293;2022072113;6
7CC6C40800001293;2022072114;5
7CC6C40800001293;2022072115;6
7CC6C40800001293;2022072116;6
7CC6C40800001293;2022072117;5
7CC6C40800001293;2022072118;6
7CC6C40800001293;2022072119;6
7CC6C40800001293;2022072120;5
7CC6C40800001293;2022072121;646
7CC6C40800001293;2022072122;745
7CC6C40800001293;2022072123;734
7CC6C40800001293;2022072200;641
7CC6C40800001293;2022072201;652
7CC6C40800001293;2022072202;663
7CC6C40800001293;2022072203;587
7CC6C40800001293;2022072204;544
7CC6C40800001293;2022072205;600
7CC6C40800001293;2022072206;468
7CC6C40800001293;2022072207;671
7CC6C40800001293;2022072208;667
7CC6C40800001293;2022072209;677
7CC6C40800001293;2022072210;695
7CC6C40800001293;2022072211;650
7CC6C40800001293;2022072212;671
7CC6C40800001293;2022072213;809
7CC6C40800001293;2022072214;767
7CC6C40800001293;2022072215;782
7CC6C40800001293;2022072216;781
7CC6C40800001293;2022072217;778
7CC6C40800001293;2022072218;759
7CC6C40800001293;2022072219;746
7CC6C40800001293;2022072220;695
7CC6C40800001293;2022072221;603
7CC6C40800001293;2022072222;603
7CC6C40800001293;2022072223;537
7CC6C40800001293;2022072300;428
7CC6C40800001293;2022072301;547
7CC6C40800001293;2022072302;387
7CC6C40800001293;2022072303;451
7CC6C40800001293;2022072304;355
7CC6C40800001293;2022072305;231
7CC6C40800001293;2022072306;222
7CC6C40800001293;2022072307;189
7CC6C40800001293;2022072308;202
7CC6C40800001293;2022072309;511
7CC6C40800001293;2022072310;629
7CC6C40800001293;2022072311;727
7CC6C40800001293;2022072312;288
7CC6C40800001293;2022072313;432
7CC6C40800001293;2022072314;577
7CC6C40800001293;2022072315;8
7CC6C40800001293;2022072316;5
7CC6C40800001293;2022072317;6
7CC6C40800001293;2022072318;6
7CC6C40800001293;2022072319;5
7CC6C40800001293;2022072320;6
7CC6C40800001293;2022072321;6
7CC6C40800001293;2022072322;134
7CC6C40800001293;2022072323;390
7CC6C40800001293;2022072400;293
7CC6C40800001293;2022072401;235
7CC6C40800001293;2022072402;312
7CC6C40800001293;2022072403;552
7CC6C40800001293;2022072404;465
7CC6C40800001293;2022072405;332
7CC6C40800001293;2022072406;462
7CC6C40800001293;2022072407;251
7CC6C40800001293;2022072408;421
7CC6C40800001293;2022072409;499
7CC6C40800001293;2022072410;509
7CC6C40800001293;2022072411;567
7CC6C40800001293;2022072412;593
7CC6C40800001293;2022072413;572
7CC6C40800001293;2022072414;765
7CC6C40800001293;2022072415;731
7CC6C40800001293;2022072416;740
7CC6C40800001293;2022072417;769
7CC6C40800001293;2022072418;735
7CC6C40800001293;2022072419;629
7CC6C40800001293;2022072420;383
7CC6C40800001293;2022072421;269
7CC6C40800001293;2022072422;361
7CC6C40800001293;2022072423;273
7CC6C40800001293;2022072500;341
7CC6C40800001293;2022072501;252
7CC6C40800001293;2022072502;320
7CC6C40800001293;2022072503;299
7CC6C40800001293;2022072504;315
7CC6C40800001293;2022072505;277
7CC6C40800001293;2022072506;265
7CC6C40800001293;2022072507;146
7CC6C40800001293;2022072508;200
7CC6C40800001293;2022072509;376
7CC6C40800001293;2022072510;351
7CC6C40800001293;2022072511;362
7CC6C40800001293;2022072512;652
7CC6C40800001293;2022072513;724
7CC6C40800001293;2022072514;709
7CC6C40800001293;2022072515;756
7CC6C40800001293;2022072516;756
7CC6C40800001293;2022072517;566
7CC6C40800001293;2022072518;736
7CC6C40800001293;2022072519;703
7CC6C40800001293;2022072520;708
7CC6C40800001293;2022072521;480
7CC6C40800001293;2022072522;455
7CC6C40800001293;2022072523;275
7CC6C40800001293;2022072600;207
7CC6C40800001293;2022072601;415
7CC6C40800001293;2022072602;634
7CC6C40800001293;2022072603;540
7CC6C40800001293;2022072604;521
7CC6C40800001293;2022072605;445
7CC6C40800001293;2022072606;361
7CC6C40800001293;2022072607;278
7CC6C40800001293;2022072608;368
7CC6C40800001293;2022072609;566
7CC6C40800001293;2022072610;454
7CC6C40800001293;2022072611;663
7CC6C40800001293;2022072612;629
7CC6C40800001293;2022072613;746
7CC6C40800001293;2022072614;758
7CC6C40800001293;2022072615;822
7CC6C40800001293;2022072616;65
7CC6C40800001293;2022072617;565
7CC6C40800001293;2022072618;8
7CC6C40800001293;2022072619;6
7CC6C40800001293;2022072620;4
7CC6C40800001293;2022080117;396
7CC6C40800001293;2022080118;779
7CC6C40800001293;2022080119;765
7CC6C40800001293;2022080120;670
7CC6C40800001293;2022080121;604
7CC6C40800001293;2022080122;595
7CC6C40800001293;2022080123;735
7CC6C40800001293;2022080200;631
7CC6C40800001293;2022080201;579
7CC6C40800001293;2022080202;576
7CC6C40800001293;2022080203;574
7CC6C40800001293;2022080204;569
7CC6C40800001293;2022080205;424
7CC6C40800001293;2022080206;8
7CC6C40800001293;2022080207;5
7CC6C40800001293;2022080208;6
7CC6C40800001293;2022080209;215
7CC6C40800001293;2022080210;765
7CC6C40800001293;2022080211;790
7CC6C40800001293;2022080212;778
7CC6C40800001293;2022080213;796
7CC6C40800001293;2022080214;784
7CC6C40800001293;2022080215;787
7CC6C40800001293;2022080216;778
7CC6C40800001293;2022080217;772
7CC6C40800001293;2022080218;717
7CC6C40800001293;2022080219;728
7CC6C40800001293;2022080220;781
7CC6C40800001293;2022080221;686
7CC6C40800001293;2022080222;578
7CC6C40800001293;2022080223;288
7CC6C40800001293;2022080300;984
7CC6C40800001293;2022080301;573
7CC6C40800001293;2022080302;573
7CC6C40800001293;2022080303;570
7CC6C40800001293;2022080304;567
7CC6C40800001293;2022080305;520
7CC6C40800001293;2022080306;8
7CC6C40800001293;2022080307;6
7CC6C40800001293;2022080308;6
7CC6C40800001293;2022080309;5
7CC6C40800001293;2022080310;6
7CC6C40800001293;2022080311;6
7CC6C40800001293;2022080312;5
7CC6C40800001293;2022080313;6
7CC6C40800001293;2022080314;6
7CC6C40800001293;2022080315;5
7CC6C40800001293;2022080316;6
7CC6C40800001293;2022080317;6
7CC6C40800001293;2022080318;384
7CC6C40800001293;2022080319;781
7CC6C40800001293;2022080320;773
7CC6C40800001293;2022080321;707
7CC6C40800001293;2022080322;675
7CC6C40800001293;2022080323;672
7CC6C40800001293;2022080400;534
7CC6C40800001293;2022080401;8
7CC6C40800001293;2022080402;6
7CC6C40800001293;2022080403;5
7CC6C40800001293;2022080404;6
7CC6C40800001293;2022080405;6
7CC6C40800001293;2022080406;6
7CC6C40800001293;2022080407;5
7CC6C40800001293;2022080408;6
7CC6C40800001293;2022080409;701
7CC6C40800001293;2022080410;60227
7CC6C40800001293;2022080411;798
7CC6C40800001293;2022080412;802
7CC6C40800001293;2022080413;164
7CC6C40800001293;2022080414;6
7CC6C40800001293;2022080415;51
7CC6C40800001293;2022080416;73
7CC6C40800001293;2022080417;5
7CC6C40800001293;2022080418;6
7CC6C40800001293;2022080419;6
7CC6C40800001293;2022080420;5
7CC6C40800001293;2022080421;6
7CC6C40800001293;2022080422;489
7CC6C40800001293;2022080423;542
7CC6C40800001293;2022080500;7
7CC6C40800001293;2022080501;6
7CC6C40800001293;2022080502;5
7CC6C40800001293;2022080503;6
7CC6C40800001293;2022080504;6
7CC6C40800001293;2022080505;6
7CC6C40800001293;2022080506;5
7CC6C40800001293;2022080507;6
7CC6C40800001293;2022080508;6
7CC6C40800001293;2022080509;5
7CC6C40800001293;2022080510;6
7CC6C40800001293;2022080511;6
7CC6C40800001293;2022080512;5
7CC6C40800001293;2022080513;6
7CC6C40800001293;2022080514;5
7CC6C40800001293;2022080515;6
7CC6C40800001293;2022080516;6
7CC6C40800001293;2022080517;5
7CC6C40800001293;2022080518;366
7CC6C40800001293;2022080519;801
7CC6C40800001293;2022080520;786
7CC6C40800001293;2022080521;773
7CC6C40800001293;2022080522;761
7CC6C40800001293;2022080523;758
7CC6C40800001293;2022080600;123
7CC6C40800001293;2022080601;10
7CC6C40800001293;2022080602;16
7CC6C40800001293;2022080603;16
7CC6C40800001293;2022080604;16
7CC6C40800001293;2022080605;17
7CC6C40800001293;2022080606;16
7CC6C40800001293;2022080607;16
7CC6C40800001293;2022080608;17
7CC6C40800001293;2022080609;16
7CC6C40800001293;2022080610;15
7CC6C40800001293;2022080611;16
7CC6C40800001293;2022080612;16
7CC6C40800001293;2022080613;16
7CC6C40800001293;2022080614;16
7CC6C40800001293;2022080615;16
7CC6C40800001293;2022080616;18
7CC6C40800001293;2022080617;748
7CC6C40800001293;2022080618;764
7CC6C40800001293;2022080619;744
7CC6C40800001293;2022080620;716
7CC6C40800001293;2022080621;699
7CC6C40800001293;2022080622;710
7CC6C40800001293;2022080623;708
7CC6C40800001293;2022080700;690
7CC6C40800001293;2022080701;677
7CC6C40800001293;2022080702;672
7CC6C40800001293;2022080703;666
7CC6C40800001293;2022080704;663
7CC6C40800001293;2022080705;648
7CC6C40800001293;2022080706;568
7CC6C40800001293;2022080707;571
7CC6C40800001293;2022080708;612
7CC6C40800001293;2022080709;687
7CC6C40800001293;2022080710;704
7CC6C40800001293;2022080711;735
7CC6C40800001293;2022080712;725
7CC6C40800001293;2022080713;712
7CC6C40800001293;2022080714;731
7CC6C40800001293;2022080715;736
7CC6C40800001293;2022080716;731
7CC6C40800001293;2022080717;736
7CC6C40800001293;2022080718;726
7CC6C40800001293;2022080719;732
7CC6C40800001293;2022080720;719
7CC6C40800001293;2022080721;690
7CC6C40800001293;2022080722;682
7CC6C40800001293;2022080723;678
7CC6C40800001293;2022080800;680
7CC6C40800001293;2022080801;682
7CC6C40800001293;2022080802;668
7CC6C40800001293;2022080803;664
7CC6C40800001293;2022080804;577
7CC6C40800001293;2022080805;572
7CC6C40800001293;2022080806;572
7CC6C40800001293;2022080807;566
7CC6C40800001293;2022080808;597
7CC6C40800001293;2022080809;710
7CC6C40800001293;2022080810;715
7CC6C40800001293;2022080811;759
7CC6C40800001293;2022080812;722
7CC6C40800001293;2022080813;715
7CC6C40800001293;2022080814;738
7CC6C40800001293;2022080815;725
7CC6C40800001293;2022080816;753
7CC6C40800001293;2022080817;736
7CC6C40800001293;2022080818;768
7CC6C40800001293;2022080819;730
7CC6C40800001293;2022080820;722
7CC6C40800001293;2022080821;697
7CC6C40800001293;2022080822;691
7CC6C40800001293;2022080823;694
7CC6C40800001293;2022080900;669
7CC6C40800001293;2022080901;667
7CC6C40800001293;2022080902;672
7CC6C40800001293;2022080903;585
7CC6C40800001293;2022080904;480
7CC6C40800001293;2022080905;481
7CC6C40800001293;2022080906;422
7CC6C40800001293;2022080907;449
7CC6C40800001293;2022080908;532
7CC6C40800001293;2022080909;689
7CC6C40800001293;2022080910;600
7CC6C40800001293;2022080911;586
7CC6C40800001293;2022080912;686
7CC6C40800001293;2022080913;747
7CC6C40800001293;2022080914;752
7CC6C40800001293;2022080915;211
7CC6C40800001293;2022080916;417
7CC6C40800001293;2022080917;409
7CC6C40800001293;2022080918;341
7CC6C40800001293;2022080919;469
7CC6C40800001293;2022080920;396
7CC6C40800001293;2022080921;390
7CC6C40800001293;2022080922;390
7CC6C40800001293;2022080923;390
7CC6C40800001293;2022081000;388
7CC6C40800001293;2022081001;382
7CC6C40800001293;2022081002;379
7CC6C40800001293;2022081003;380
7CC6C40800001293;2022081004;380
7CC6C40800001293;2022081005;381
7CC6C40800001293;2022081006;380
7CC6C40800001293;2022081007;379
7CC6C40800001293;2022081008;384
7CC6C40800001293;2022081009;391
7CC6C40800001293;2022081010;395
7CC6C40800001293;2022081011;404
7CC6C40800001293;2022081012;405
7CC6C40800001293;2022081013;408
7CC6C40800001293;2022081014;394
7CC6C40800001293;2022081015;375
7CC6C40800001293;2022081016;369
7CC6C40800001293;2022081017;369
7CC6C40800001293;2022081018;364
7CC6C40800001293;2022081019;370
7CC6C40800001293;2022081020;371
7CC6C40800001293;2022081021;372
7CC6C40800001293;2022081022;377
7CC6C40800001293;2022081023;376
7CC6C40800001293;2022081100;376
7CC6C40800001293;2022081101;375
7CC6C40800001293;2022081102;378
7CC6C40800001293;2022081103;377
7CC6C40800001293;2022081104;376
7CC6C40800001293;2022081105;375
7CC6C40800001293;2022081106;374
7CC6C40800001293;2022081107;372
7CC6C40800001293;2022081108;379
7CC6C40800001293;2022081109;387
7CC6C40800001293;2022081110;396
7CC6C40800001293;2022081111;403
7CC6C40800001293;2022081112;415
7CC6C40800001293;2022081113;411
7CC6C40800001293;2022081114;419
7CC6C40800001293;2022081115;422
7CC6C40800001293;2022081116;419
7CC6C40800001293;2022081117;324
7CC6C40800001293;2022081118;6
7CC6C40800001293;2022081119;6
7CC6C40800001293;2022081120;5
7CC6C40800001293;2022081121;6
7CC6C40800001293;2022081122;6
7CC6C40800001293;2022081123;5
7CC6C40800001293;2022081200;6
7CC6C40800001293;2022081201;6
7CC6C40800001293;2022081202;6
7CC6C40800001293;2022081203;5
7CC6C40800001293;2022081204;6
7CC6C40800001293;2022081205;6
7CC6C40800001293;2022081206;6
7CC6C40800001293;2022081207;5
7CC6C40800001293;2022081208;6
7CC6C40800001293;2022081209;6
7CC6C40800001293;2022081210;5
7CC6C40800001293;2022081211;6
7CC6C40800001293;2022081212;6
7CC6C40800001293;2022081213;5
7CC6C40800001293;2022081214;6
7CC6C40800001293;2022081215;6
7CC6C40800001293;2022081216;4
7CC6C40800001293;2022081217;621
7CC6C40800001293;2022081218;888
7CC6C40800001293;2022081219;876
7CC6C40800001293;2022081220;717
7CC6C40800001293;2022081221;992
7CC6C40800001293;2022081222;845
7CC6C40800001293;2022081223;843
7CC6C40800001293;2022081300;840
7CC6C40800001293;2022081301;836
7CC6C40800001293;2022081302;834
7CC6C40800001293;2022081303;831
7CC6C40800001293;2022081304;828
7CC6C40800001293;2022081305;824
7CC6C40800001293;2022081306;827
7CC6C40800001293;2022081307;826
7CC6C40800001293;2022081308;833
7CC6C40800001293;2022081309;703
7CC6C40800001293;2022081310;445
7CC6C40800001293;2022081311;6
7CC6C40800001293;2022081312;6
7CC6C40800001293;2022081313;5
7CC6C40800001293;2022081314;385
7CC6C40800001293;2022081315;886
7CC6C40800001293;2022081316;833
7CC6C40800001293;2022081317;820
7CC6C40800001293;2022081318;816
7CC6C40800001293;2022081319;801
7CC6C40800001293;2022081320;446
7CC6C40800001293;2022081321;17
7CC6C40800001293;2022081322;5
7CC6C40800001293;2022081323;6
7CC6C40800001293;2022081400;6
7CC6C40800001293;2022081401;5
7CC6C40800001293;2022081402;6
7CC6C40800001293;2022081403;6
7CC6C40800001293;2022081404;5
7CC6C40800001293;2022081405;6
7CC6C40800001293;2022081406;6
7CC6C40800001293;2022081407;5
7CC6C40800001293;2022081408;6
7CC6C40800001293;2022081409;6
7CC6C40800001293;2022081410;6
7CC6C40800001293;2022081411;5
7CC6C40800001293;2022081412;5
7CC6C40800001293;2022081413;7
7CC6C40800001293;2022081414;5
7CC6C40800001293;2022081415;6
7CC6C40800001293;2022081416;6
7CC6C40800001293;2022081417;6
7CC6C40800001293;2022081418;5
7CC6C40800001293;2022081419;6
7CC6C40800001293;2022081420;212
7CC6C40800001293;2022081421;739
7CC6C40800001293;2022081422;787
7CC6C40800001293;2022081423;794
7CC6C40800001293;2022081500;800
7CC6C40800001293;2022081501;813
7CC6C40800001293;2022081502;814
7CC6C40800001293;2022081503;815
7CC6C40800001293;2022081504;817
7CC6C40800001293;2022081505;570
7CC6C40800001293;2022081506;7
7CC6C40800001293;2022081507;5
7CC6C40800001293;2022081508;6
7CC6C40800001293;2022081509;6
7CC6C40800001293;2022081510;5
7CC6C40800001293;2022081511;6
7CC6C40800001293;2022081512;6
7CC6C40800001293;2022081513;5
7CC6C40800001293;2022081514;6
7CC6C40800001293;2022081515;5
7CC6C40800001293;2022081516;6
7CC6C40800001293;2022081517;6
7CC6C40800001293;2022081518;5
7CC6C40800001293;2022081519;6
7CC6C40800001293;2022081520;37
7CC6C40800001293;2022081521;744
7CC6C40800001293;2022081522;757
7CC6C40800001293;2022081523;750
7CC6C40800001293;2022081600;746
7CC6C40800001293;2022081601;743
7CC6C40800001293;2022081602;743
7CC6C40800001293;2022081603;737
7CC6C40800001293;2022081604;734
7CC6C40800001293;2022081605;734
7CC6C40800001293;2022081606;736
7CC6C40800001293;2022081607;508
7CC6C40800001293;2022081608;7
7CC6C40800001293;2022081609;5
7CC6C40800001293;2022081610;6
7CC6C40800001293;2022081611;5
7CC6C40800001293;2022081612;6
7CC6C40800001293;2022081613;6
7CC6C40800001293;2022081614;5
7CC6C40800001293;2022081615;6
7CC6C40800001293;2022081616;6
7CC6C40800001293;2022081617;5
7CC6C40800001293;2022081618;6
7CC6C40800001293;2022081619;6
7CC6C40800001293;2022081620;678
7CC6C40800001293;2022081621;844
7CC6C40800001293;2022081622;836
7CC6C40800001293;2022081623;834
7CC6C40800001293;2022081700;825
7CC6C40800001293;2022081701;824
7CC6C40800001293;2022081702;827
7CC6C40800001293;2022081703;829
7CC6C40800001293;2022081704;823
7CC6C40800001293;2022081705;820
7CC6C40800001293;2022081706;820
7CC6C40800001293;2022081707;821
7CC6C40800001293;2022081708;840
7CC6C40800001293;2022081709;759
7CC6C40800001293;2022081710;8
7CC6C40800001293;2022081711;5
7CC6C40800001293;2022081712;6
7CC6C40800001293;2022081713;6
7CC6C40800001293;2022081714;5
7CC6C40800001293;2022081715;6
7CC6C40800001293;2022081716;6
7CC6C40800001293;2022081717;5
7CC6C40800001293;2022081718;6
7CC6C40800001293;2022081719;6
7CC6C40800001293;2022081720;160
7CC6C40800001293;2022081721;828
7CC6C40800001293;2022081722;800
7CC6C40800001293;2022081723;785
7CC6C40800001293;2022081800;777
7CC6C40800001293;2022081801;772
7CC6C40800001293;2022081802;760
7CC6C40800001293;2022081803;730
7CC6C40800001293;2022081804;673
7CC6C40800001293;2022081805;668
7CC6C40800001293;2022081806;662
7CC6C40800001293;2022081807;745
7CC6C40800001293;2022081808;696
7CC6C40800001293;2022081809;8
7CC6C40800001293;2022081810;5
7CC6C40800001293;2022081811;6
7CC6C40800001293;2022081812;6
7CC6C40800001293;2022081813;5
7CC6C40800001293;2022081814;6
7CC6C40800001293;2022081815;6
7CC6C40800001293;2022081816;15
7CC6C40800001293;2022081817;61
7CC6C40800001293;2022081818;5
7CC6C40800001293;2022081819;60
7CC6C40800001293;2022081820;721
7CC6C40800001293;2022081821;374
7CC6C40800001293;2022081822;677
7CC6C40800001293;2022081823;739
7CC6C40800001293;2022081900;739
7CC6C40800001293;2022081901;740
7CC6C40800001293;2022081902;739
7CC6C40800001293;2022081903;737
7CC6C40800001293;2022081904;735
7CC6C40800001293;2022081905;734
7CC6C40800001293;2022081906;730
7CC6C40800001293;2022081907;706
7CC6C40800001293;2022081908;125
7CC6C40800001293;2022081909;6
7CC6C40800001293;2022081910;5
7CC6C40800001293;2022081911;6
7CC6C40800001293;2022081912;502
7CC6C40800001293;2022081913;310
7CC6C40800001293;2022081914;6
7CC6C40800001293;2022081915;5
7CC6C40800001293;2022081916;6
7CC6C40800001293;2022081917;6
7CC6C40800001293;2022081918;5
7CC6C40800001293;2022081919;155
7CC6C40800001293;2022081920;726
7CC6C40800001293;2022081921;732
7CC6C40800001293;2022081922;161
7CC6C40800001293;2022081923;684
7CC6C40800001293;2022082000;742
7CC6C40800001293;2022082001;742
7CC6C40800001293;2022082002;739
7CC6C40800001293;2022082003;736
7CC6C40800001293;2022082004;735
7CC6C40800001293;2022082005;735
7CC6C40800001293;2022082006;737
7CC6C40800001293;2022082007;733
7CC6C40800001293;2022082008;606
7CC6C40800001293;2022082009;824
7CC6C40800001293;2022082010;59
7CC6C40800001293;2022082011;6
7CC6C40800001293;2022082012;6
7CC6C40800001293;2022082013;5
7CC6C40800001293;2022082014;6
7CC6C40800001293;2022082015;6
7CC6C40800001293;2022082016;5
7CC6C40800001293;2022082017;6
7CC6C40800001293;2022082018;5
7CC6C40800001293;2022082019;6
7CC6C40800001293;2022082020;6
7CC6C40800001293;2022082021;5
7CC6C40800001293;2022082022;6
7CC6C40800001293;2022082023;6
7CC6C40800001293;2022082100;5
7CC6C40800001293;2022082101;6
7CC6C40800001293;2022082102;6
7CC6C40800001293;2022082103;5
7CC6C40800001293;2022082104;6
7CC6C40800001293;2022082105;6
7CC6C40800001293;2022082106;6
7CC6C40800001293;2022082107;5
7CC6C40800001293;2022082108;6
7CC6C40800001293;2022082109;6
7CC6C40800001293;2022082110;5
7CC6C40800001293;2022082111;6
7CC6C40800001293;2022082112;6
7CC6C40800001293;2022082113;5
7CC6C40800001293;2022082114;6
7CC6C40800001293;2022082115;6
7CC6C40800001293;2022082116;5
7CC6C40800001293;2022082117;6
7CC6C40800001293;2022082118;5
7CC6C40800001293;2022082119;6
7CC6C40800001293;2022082120;6
7CC6C40800001293;2022082121;5
7CC6C40800001293;2022082122;6
7CC6C40800001293;2022082123;6
7CC6C40800001293;2022082200;5
7CC6C40800001293;2022082201;6
7CC6C40800001293;2022082202;6
7CC6C40800001293;2022082203;5
7CC6C40800001293;2022082204;6
7CC6C40800001293;2022082205;6
7CC6C40800001293;2022082206;6
7CC6C40800001293;2022082207;5
7CC6C40800001293;2022082208;6
7CC6C40800001293;2022082209;6
7CC6C40800001293;2022082210;6
7CC6C40800001293;2022082211;4
7CC6C40800001293;2022082212;7
7CC6C40800001293;2022082213;5
7CC6C40800001293;2022082214;6
7CC6C40800001293;2022082215;6
7CC6C40800001293;2022082216;5
7CC6C40800001293;2022082217;6
7CC6C40800001293;2022082218;6
7CC6C40800001293;2022082219;5
7CC6C40800001293;2022082220;6
7CC6C40800001293;2022082221;6
7CC6C40800001293;2022082222;6
7CC6C40800001293;2022082223;5
7CC6C40800001293;2022082300;6
7CC6C40800001293;2022082301;6
7CC6C40800001293;2022082302;5
7CC6C40800001293;2022082303;6
7CC6C40800001293;2022082304;6
7CC6C40800001293;2022082305;6
7CC6C40800001293;2022082306;5
7CC6C40800001293;2022082307;6
7CC6C40800001293;2022082308;6
7CC6C40800001293;2022082309;5
7CC6C40800001293;2022082310;6
7CC6C40800001293;2022082311;6
7CC6C40800001293;2022082312;5
7CC6C40800001293;2022082313;6
7CC6C40800001293;2022082314;5
7CC6C40800001293;2022082315;6
7CC6C40800001293;2022082316;6
7CC6C40800001293;2022082317;5
7CC6C40800001293;2022082318;6
7CC6C40800001293;2022082319;6
7CC6C40800001293;2022082320;5
7CC6C40800001293;2022082321;6
7CC6C40800001293;2022082322;6
7CC6C40800001293;2022082323;5
7CC6C40800001293;2022082400;6
7CC6C40800001293;2022082401;6
7CC6C40800001293;2022082402;5
7CC6C40800001293;2022082403;6
7CC6C40800001293;2022082404;6
7CC6C40800001293;2022082405;6
7CC6C40800001293;2022082406;5
7CC6C40800001293;2022082407;6
7CC6C40800001293;2022082408;6
7CC6C40800001293;2022082409;5
7CC6C40800001293;2022082410;6
7CC6C40800001293;2022082411;6
7CC6C40800001293;2022082412;5
7CC6C40800001293;2022082413;6
7CC6C40800001293;2022082414;5
7CC6C40800001293;2022082415;6
7CC6C40800001293;2022082416;5
7CC6C40800001293;2022082417;5
7CC6C40800001293;2022082418;7
7CC6C40800001293;2022082419;5
7CC6C40800001293;2022082420;5
7CC6C40800001293;2022082421;6
7CC6C40800001293;2022082423;11
7CC6C40800001293;2022082501;12
7CC6C40800001293;2022082503;8
7CC6C40800001293;2022082504;9
7CC6C40800001293;2022082505;7
7CC6C40800001293;2022082506;6
7CC6C40800001293;2022082507;5
7CC6C40800001293;2022082508;4
7CC6C40800001293;2022082509;8
7CC6C40800001293;2022082510;3
7CC6C40800001293;2022093014;2
